SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_41_22,3.963691,1,0,0,1,0.762517,InstructionPhase,0.45, 0.50,-0.03, 2.50, 2.15,0.01, -0.04, 1.00,33.27, 4.18, -38.62,-30.35, 3.45, -37.91,-0.02, -0.05, 1.00,0.04, -0.04, 1.00,4.718933,4.724686,1,1,0.3903411,2.223085,5.265101,White Door,0.01399231
0,7_2,11_41_22,3.977846,1,0,0,1,0.7766714,InstructionPhase,0.45, 0.50,-0.03, 2.50, 2.15,0.01, -0.04, 1.00,33.29, 4.08, -38.30,-30.34, 3.46, -37.84,-0.01, -0.03, 1.00,0.04, -0.03, 1.00,4.772675,4.935654,1,1,0.4227372,2.291169,5.265101,White Door,0.02793884
0,7_2,11_41_22,3.991331,1,0,0,1,0.7901571,InstructionPhase,0.45, 0.50,-0.04, 2.50, 2.15,0.00, -0.04, 1.00,33.30, 4.11, -38.35,-30.34, 3.47, -37.82,-0.01, -0.05, 1.00,0.03, -0.03, 1.00,4.647903,4.895065,1,1,0.4470591,2.244492,5.265101,White Door,0.04006958
0,7_2,11_41_22,4.003604,1,0,0,1,0.8024297,InstructionPhase,0.45, 0.50,-0.04, 2.51, 2.15,0.00, -0.04, 1.00,33.32, 4.18, -38.58,-30.33, 3.53, -38.03,-0.02, -0.03, 1.00,0.03, -0.03, 1.00,4.689682,4.794754,1,1,0.4625973,2.245442,5.265101,White Door,0.05305862
0,7_2,11_41_22,4.016476,1,0,0,1,0.8153014,InstructionPhase,0.45, 0.51,-0.04, 2.51, 2.15,0.00, -0.03, 1.00,33.33, 4.22, -38.69,-30.32, 3.60, -38.29,-0.02, -0.05, 1.00,0.03, -0.03, 1.00,4.74678,4.786118,1,1,0.4756366,2.23539,5.265101,White Door,0.06505966
0,7_2,11_41_22,4.02831,1,0,0,1,0.827136,InstructionPhase,0.45, 0.51,-0.04, 2.50, 2.15,0.00, -0.03, 1.00,33.32, 4.21, -38.62,-30.35, 3.65, -38.38,-0.01, -0.04, 1.00,0.05, -0.03, 1.00,4.662079,4.780945,1,1,0.5815247,2.187054,5.200751,Int_Apt_02_Wall_02 (9),0
0,7_2,11_41_22,4.051017,1,0,0,1,0.8498425,InstructionPhase,0.45, 0.51,-0.04, 2.50, 2.15,0.00, -0.03, 1.00,33.31, 4.12, -38.13,-30.38, 3.72, -38.46,0.00, -0.02, 1.00,0.03, -0.02, 1.00,4.850555,4.723785,1,1,0.5948095,2.246784,5.200751,Int_Apt_02_Wall_02 (9),0.02196884
0,7_2,11_41_22,4.063107,1,0,0,1,0.8619323,InstructionPhase,0.45, 0.51,-0.04, 2.51, 2.15,0.00, -0.03, 1.00,33.31, 4.32, -38.51,-30.39, 3.57, -37.72,-0.01, -0.03, 1.00,0.03, -0.01, 1.00,4.706451,4.73024,1,1,0.6496776,2.171869,5.200751,Int_Apt_02_Wall_02 (9),0.03398132
0,7_2,11_41_22,4.075504,1,0,0,1,0.8743296,InstructionPhase,0.45, 0.51,-0.04, 2.51, 2.15,0.00, -0.03, 1.00,33.32, 4.39, -38.69,-30.38, 3.60, -37.69,0.00, -0.02, 1.00,0.03, -0.01, 1.00,4.811966,4.792877,1,1,0.6401622,2.234586,5.200751,Int_Apt_02_Wall_02 (9),0.04700089
0,7_2,11_41_22,4.088236,1,0,0,1,0.8870616,InstructionPhase,0.45, 0.51,-0.04, 2.51, 2.15,0.00, -0.03, 1.00,33.35, 4.37, -38.54,-30.37, 3.63, -37.72,0.00, -0.01, 1.00,0.01, -0.02, 1.00,4.807693,4.646088,1,1,0.6135948,2.247264,5.200751,Int_Apt_02_Wall_02 (9),0.05896378
0,7_2,11_41_22,4.100298,1,0,0,1,0.8991237,InstructionPhase,0.45, 0.51,-0.04, 2.51, 2.15,0.00, -0.03, 1.00,33.35, 4.36, -38.50,-30.37, 3.62, -37.68,0.00, 0.00, 1.00,0.02, 0.00, 1.00,4.80397,4.737167,1,1,0.6524138,2.285219,5.200751,Int_Apt_02_Wall_02 (9),0.07096481
