SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,GazeHitPointX,GazeHitPointY,GazeHitPointZ
0,3_27,15_42_29,12.26924,1,0,0,0,11.44998,-4.35,1.34,6.83
0,3_27,15_42_29,12.28153,1,0,0,0,11.46227,-4.35,1.33,6.83
0,3_27,15_42_29,12.29355,1,0,0,0,11.47429,-4.35,1.33,6.83
0,3_27,15_42_29,12.30549,1,0,0,0,11.48623,-4.35,1.32,6.83
0,3_27,15_42_29,12.31731,1,0,0,0,11.49806,-4.35,1.32,6.83
0,3_27,15_42_29,12.32942,1,0,0,0,11.51016,-4.35,1.33,6.83
0,3_27,15_42_29,12.34169,1,0,0,0,11.52244,-4.35,1.32,6.83
0,3_27,15_42_29,12.35761,1,0,0,0,11.53836,-4.34,1.32,6.83
0,3_27,15_42_29,12.37035,1,0,0,0,11.5511,-4.34,1.3,6.84
0,3_27,15_42_29,12.38283,1,0,0,0,11.56358,-4.33,1.3,6.84
0,3_27,15_42_29,12.39563,1,0,0,0,11.57638,-4.33,1.3,6.84
0,3_27,15_42_29,12.40855,1,0,0,0,11.5893,-4.33,1.29,6.84
0,3_27,15_42_29,12.42085,1,0,0,0,11.6016,-4.33,1.29,6.84
0,3_27,15_42_29,12.4327,1,0,0,0,11.61345,-4.33,1.29,6.84
0,3_27,15_42_29,12.44441,1,0,0,0,11.62516,-4.32,1.28,6.85
0,3_27,15_42_29,12.45641,1,0,0,0,11.63716,-4.32,1.27,6.85
0,3_27,15_42_29,12.46869,1,0,0,0,11.64944,-4.33,1.29,6.84
0,3_27,15_42_29,12.48104,1,0,0,0,11.66178,-4.34,1.27,6.84
0,3_27,15_42_29,12.49625,1,0,0,0,11.677,-4.34,1.27,6.84
0,3_27,15_42_29,12.50833,1,0,0,0,11.68908,-4.34,1.26,6.85
0,3_27,15_42_29,12.52035,1,0,0,0,11.70109,-4.34,1.24,6.85
0,3_27,15_42_29,12.53379,1,0,0,0,11.71454,-4.34,1.24,6.85
0,3_27,15_42_29,12.54558,1,0,0,0,11.72633,-4.34,1.25,6.85
0,3_27,15_42_29,12.5588,1,0,0,0,11.73955,-4.34,1.25,6.85
0,3_27,15_42_29,12.57072,1,0,0,0,11.75146,-4.34,1.26,6.85
0,3_27,15_42_29,12.58324,1,0,0,0,11.76399,-4.33,1.26,6.85
0,3_27,15_42_29,12.59652,1,0,0,0,11.77727,-4.34,1.25,6.85
0,3_27,15_42_29,12.60942,1,0,0,0,11.79016,-4.34,1.24,6.85
0,3_27,15_42_29,12.63149,1,0,0,0,11.81223,-4.35,1.25,6.85
0,3_27,15_42_29,12.64992,1,0,0,0,11.83066,-4.35,1.25,6.84
0,3_27,15_42_29,12.66516,1,0,0,0,11.8459,-4.35,1.27,6.84
0,3_27,15_42_29,12.6858,1,0,0,0,11.86654,-4.35,1.27,6.84
0,3_27,15_42_29,12.7003,1,0,0,0,11.88105,-4.35,1.27,6.84
0,3_27,15_42_29,12.71943,1,0,0,0,11.90017,-4.36,1.27,6.84
0,3_27,15_42_29,12.73296,1,0,0,0,11.9137,-4.36,1.27,6.84
0,3_27,15_42_29,12.7478,1,0,0,0,11.92854,-4.36,1.28,6.84
0,3_27,15_42_29,12.75956,1,0,0,0,11.9403,-4.35,1.27,6.84
0,3_27,15_42_29,12.77182,1,0,0,0,11.95256,-4.35,1.28,6.84
0,3_27,15_42_29,12.7881,1,0,0,0,11.96884,-4.35,1.28,6.84
0,3_27,15_42_29,12.80062,1,0,0,0,11.98137,-4.34,1.3,6.83
0,3_27,15_42_29,12.81245,1,0,0,0,11.9932,-4.34,1.3,6.84
0,3_27,15_42_29,12.8243,1,0,0,0,12.00505,-4.34,1.3,6.83
0,3_27,15_42_29,12.83725,1,0,0,0,12.018,-4.35,1.3,6.83
0,3_27,15_42_29,12.84933,1,0,0,0,12.03007,-4.35,1.3,6.83
0,3_27,15_42_29,12.86252,1,0,0,0,12.04326,-4.35,1.31,6.83
0,3_27,15_42_29,12.8753,1,0,0,0,12.05604,-4.35,1.31,6.83
0,3_27,15_42_30,12.88715,1,0,0,0,12.06789,-4.35,1.3,6.83
0,3_27,15_42_30,12.89902,1,0,0,0,12.07977,-4.34,1.29,6.84
0,3_27,15_42_30,12.91371,1,0,0,0,12.09446,-4.34,1.29,6.84
0,3_27,15_42_30,12.92654,1,0,0,0,12.10728,-4.35,1.29,6.84
0,3_27,15_42_30,12.93849,1,0,0,0,12.11924,-4.34,1.3,6.84
0,3_27,15_42_30,12.9501,1,0,0,0,12.13085,-4.35,1.3,6.83
0,3_27,15_42_30,12.96231,1,0,0,0,12.14306,-4.35,1.3,6.83
0,3_27,15_42_30,12.97423,1,0,0,0,12.15497,-4.35,1.29,6.83
0,3_27,15_42_30,12.98717,1,0,0,0,12.16792,-4.35,1.29,6.83
0,3_27,15_42_30,12.99975,1,0,0,0,12.18049,-4.35,1.29,6.83
0,3_27,15_42_30,13.01187,1,0,0,0,12.19262,-4.35,1.3,6.83
0,3_27,15_42_30,13.02453,1,0,0,0,12.20528,-4.35,1.29,6.83
0,3_27,15_42_30,13.03892,1,0,0,0,12.21967,-4.36,1.29,6.83
0,3_27,15_42_30,13.05121,1,0,0,0,12.23195,-4.36,1.27,6.83
0,3_27,15_42_30,13.06316,1,0,0,0,12.24391,-4.35,1.27,6.84
0,3_27,15_42_30,13.07522,1,0,0,0,12.25596,-4.35,1.27,6.84
0,3_27,15_42_30,13.08719,1,0,0,0,12.26794,-4.36,1.27,6.84
0,3_27,15_42_30,13.09968,1,0,0,0,12.28042,-4.35,1.27,6.84
0,3_27,15_42_30,13.11223,1,0,0,0,12.29297,-4.36,1.17,6.87
0,3_27,15_42_30,13.12455,1,0,0,0,12.30529,-6.73,0.54,10.41
0,3_27,15_42_30,13.13745,1,0,0,0,12.3182,-5.32,0.06,8.28
0,3_27,15_42_30,13.14999,1,0,0,0,12.33074,-4.19,0.06,6.49
0,3_27,15_42_30,13.16372,1,0,0,0,12.34446,-2.93,0.06,5.02
0,3_27,15_42_30,13.1895,1,0,0,0,12.37024,-2.6,0.06,4.61
0,3_27,15_42_30,13.21449,1,0,0,0,12.39523,-2.54,0.06,4.46
0,3_27,15_42_30,13.23282,1,0,0,0,12.41356,-2.46,0.06,4.35
0,3_27,15_42_30,13.25314,1,0,0,0,12.43389,-2.42,0.06,4.29
0,3_27,15_42_30,13.2735,1,0,0,0,12.45424,-2.41,0.06,4.28
0,3_27,15_42_30,13.29283,1,0,0,0,12.47358,-2.41,0.06,4.26
0,3_27,15_42_30,13.31182,1,0,0,0,12.49257,-2.39,0.06,4.21
0,3_27,15_42_30,13.33099,1,0,0,0,12.51173,-2.34,0.06,4.14
0,3_27,15_42_30,13.3501,1,0,0,0,12.53085,-2.33,0.06,4.12
0,3_27,15_42_30,13.36936,1,0,0,0,12.5501,-2.27,0.06,4.03
0,3_27,15_42_30,13.39183,1,0,0,0,12.57257,-2.22,0.06,3.98
0,3_27,15_42_30,13.41188,1,0,0,0,12.59262,-2.21,0.06,3.98
0,3_27,15_42_30,13.43188,1,0,0,0,12.61262,-2.29,0.06,4.1
0,3_27,15_42_30,13.45164,1,0,0,0,12.63238,-2.41,0.06,4.29
0,3_27,15_42_30,13.47041,1,0,0,0,12.65116,-1.9,0.06,3.66
0,3_27,15_42_30,13.48427,1,0,0,0,12.66501,-1.41,0.06,3.06
0,3_27,15_42_30,13.49701,1,0,0,0,12.67776,-1.34,0.06,2.94
0,3_27,15_42_30,13.50861,1,0,0,0,12.68935,-1.3,0.06,2.87
0,3_27,15_42_30,13.52003,1,0,0,0,12.70078,-1.35,0.06,2.92
0,3_27,15_42_30,13.53561,1,0,0,0,12.71636,-1.34,0.06,2.95
0,3_27,15_42_30,13.54792,1,0,0,0,12.72867,-1.37,0.06,2.97
0,3_27,15_42_30,13.56039,1,0,0,0,12.74114,-1.37,0.06,2.97
0,3_27,15_42_30,13.57308,1,0,0,0,12.75382,-1.36,0.06,2.94
0,3_27,15_42_30,13.58557,1,0,0,0,12.76632,-1.36,0.06,2.97
0,3_27,15_42_30,13.59792,1,0,0,0,12.77867,-1.41,0.06,3
0,3_27,15_42_30,13.61033,1,0,0,0,12.79107,-1.4,0.06,3
0,3_27,15_42_30,13.62229,1,0,0,0,12.80303,-1.39,0.06,3
0,3_27,15_42_30,13.63409,1,0,0,0,12.81484,-1.38,0.06,2.97
0,3_27,15_42_30,13.64895,1,0,0,0,12.82969,-1.37,0.06,2.97
0,3_27,15_42_30,13.66117,1,0,0,0,12.84192,-1.36,0.06,2.97
0,3_27,15_42_30,13.67398,1,0,0,0,12.85473,-1.37,0.06,2.94
0,3_27,15_42_30,13.686,1,0,0,0,12.86674,-1.37,0.06,3
0,3_27,15_42_30,13.6978,1,0,0,0,12.87855,-1.37,0.06,2.99
0,3_27,15_42_30,13.71026,1,0,0,0,12.89101,-1.35,0.06,2.95
0,3_27,15_42_30,13.72246,1,0,0,0,12.9032,-1.35,0.06,2.93
0,3_27,15_42_30,13.73419,1,0,0,0,12.91493,-1.35,0.06,2.92
0,3_27,15_42_30,13.74614,1,0,0,0,12.92689,-1.34,0.06,2.92
0,3_27,15_42_30,13.75828,1,0,0,0,12.93902,-1.4,0.06,3
0,3_27,15_42_30,13.77267,1,0,0,0,12.95342,-0.95,0.06,2.74
0,3_27,15_42_30,13.7848,1,0,0,0,12.96554,-0.6,0.06,2.59
0,3_27,15_42_30,13.7983,1,0,0,0,12.97905,-0.54,0.06,2.7
0,3_27,15_42_30,13.81087,1,0,0,0,12.99162,-0.48,0.06,2.78
0,3_27,15_42_30,13.82347,1,0,0,0,13.00421,-0.47,0.06,2.75
0,3_27,15_42_30,13.83547,1,0,0,0,13.01622,-0.48,0.06,2.76
0,3_27,15_42_30,13.84745,1,0,0,0,13.02819,-0.49,0.06,2.78
0,3_27,15_42_30,13.86057,1,0,0,0,13.04132,-0.52,0.06,2.81
0,3_27,15_42_30,13.8722,1,0,0,0,13.05294,-0.52,0.06,2.79
0,3_27,15_42_31,13.8869,1,0,0,0,13.06765,-0.49,0.06,2.76
0,3_27,15_42_31,13.89889,1,0,0,0,13.07963,-0.49,0.06,2.76
0,3_27,15_42_31,13.91095,1,0,0,0,13.0917,-0.49,0.06,2.79
0,3_27,15_42_31,13.92306,1,0,0,0,13.10381,-0.49,0.06,2.78
0,3_27,15_42_31,13.93501,1,0,0,0,13.11575,-0.5,0.06,2.87
0,3_27,15_42_31,13.94687,1,0,0,0,13.12762,-0.51,0.06,2.88
0,3_27,15_42_31,13.95948,1,0,0,0,13.14022,-0.51,0.06,2.91
0,3_27,15_42_31,13.9719,1,0,0,0,13.15265,-0.28,0.06,2.85
0,3_27,15_42_31,13.98432,1,0,0,0,13.16506,-0.1,0.06,2.93
0,3_27,15_42_31,13.99587,1,0,0,0,13.17662,0.15,0.06,3.26
0,3_27,15_42_31,14.01073,1,0,0,0,13.19147,0.32,0.06,3.58
0,3_27,15_42_31,14.02304,1,0,0,0,13.20378,0.29,0.06,3.72
0,3_27,15_42_31,14.03499,1,0,0,0,13.21574,0.3,0.06,3.65
0,3_27,15_42_31,14.04694,1,0,0,0,13.22768,0.28,0.06,3.68
0,3_27,15_42_31,14.05949,1,0,0,0,13.24023,0.32,0.06,3.78
0,3_27,15_42_31,14.07272,1,0,0,0,13.25347,0.32,0.06,3.7
0,3_27,15_42_31,14.08543,1,0,0,0,13.26618,0.33,0.06,3.72
0,3_27,15_42_31,14.09862,1,0,0,0,13.27937,0.33,0.06,3.73
0,3_27,15_42_31,14.11136,1,0,0,0,13.2921,0.3,0.06,3.72
0,3_27,15_42_31,14.12782,1,0,0,0,13.30856,0.31,0.06,3.78
0,3_27,15_42_31,14.14132,1,0,0,0,13.32207,0.31,0.06,3.76
0,3_27,15_42_31,14.15351,1,0,0,0,13.33426,0.32,0.06,3.73
0,3_27,15_42_31,14.16621,1,0,0,0,13.34695,0.31,0.06,3.75
0,3_27,15_42_31,14.17806,1,0,0,0,13.3588,0.29,0.06,3.73
0,3_27,15_42_31,14.19051,1,0,0,0,13.37125,0.29,0.06,3.72
0,3_27,15_42_31,14.20363,1,0,0,0,13.38438,0.29,0.06,3.73
0,3_27,15_42_31,14.21618,1,0,0,0,13.39692,0.3,0.06,3.75
0,3_27,15_42_31,14.22902,1,0,0,0,13.40977,0.3,0.06,3.76
0,3_27,15_42_31,14.24234,1,0,0,0,13.42308,0.31,0.06,3.77
0,3_27,15_42_31,14.25905,1,0,0,0,13.43979,0.3,0.06,3.79
0,3_27,15_42_31,14.27157,1,0,0,0,13.45232,0.26,0.06,3.9
0,3_27,15_42_31,14.28454,1,0,0,0,13.46529,0.45,0.06,4.3
0,3_27,15_42_31,14.29747,1,0,0,0,13.47822,0.45,0.06,4.53
0,3_27,15_42_31,14.31058,1,0,0,0,13.49132,0.47,0.06,5
0,3_27,15_42_31,14.32304,1,0,0,0,13.50378,0.46,0.06,4.89
0,3_27,15_42_31,14.33583,1,0,0,0,13.51658,0.45,0.06,4.87
0,3_27,15_42_31,14.34824,1,0,0,0,13.52899,0.45,0.06,4.93
0,3_27,15_42_31,14.36085,1,0,0,0,13.5416,0.46,0.06,4.89
0,3_27,15_42_31,14.37307,1,0,0,0,13.55382,0.49,0.06,5
0,3_27,15_42_31,14.38785,1,0,0,0,13.56859,0.5,0.06,5
0,3_27,15_42_31,14.40004,1,0,0,0,13.58078,0.51,0.06,5
0,3_27,15_42_31,14.41219,1,0,0,0,13.59293,0.51,0.06,5.1
0,3_27,15_42_31,14.42445,1,0,0,0,13.6052,0.51,0.06,4.98
0,3_27,15_42_31,14.43731,1,0,0,0,13.61805,0.51,0.06,5.1
0,3_27,15_42_31,14.45016,1,0,0,0,13.6309,0.51,0.06,5.09
0,3_27,15_42_31,14.46239,1,0,0,0,13.64314,0.51,0.06,5.03
0,3_27,15_42_31,14.47503,1,0,0,0,13.65577,0.51,0.06,5.16
0,3_27,15_42_31,14.48786,1,0,0,0,13.6686,0.53,0.06,5.19
0,3_27,15_42_31,14.50357,1,0,0,0,13.68432,0.48,0.06,5.16
0,3_27,15_42_31,14.51633,1,0,0,0,13.69708,0.51,0.06,5.16
0,3_27,15_42_31,14.52896,1,0,0,0,13.70971,0.5,0.06,5.09
0,3_27,15_42_31,14.54219,1,0,0,0,13.72293,0.85,0.06,5.84
0,3_27,15_42_31,14.55688,1,0,0,0,13.73763,1.3,0.06,7.17
0,3_27,15_42_31,14.56915,1,0,0,0,13.7499,2.44,0.4,10.41
0,3_27,15_42_31,14.58238,1,0,0,0,13.76312,2.7,0.7,10.41
0,3_27,15_42_31,14.5945,1,0,0,0,13.77525,1.98,1.03,6.96
0,3_27,15_42_31,14.60672,1,0,0,0,13.78747,1.99,1.01,6.99
0,3_27,15_42_31,14.62581,1,0,0,0,13.80656,1.97,0.93,7.13
0,3_27,15_42_31,14.64381,1,0,0,0,13.82455,2,0.96,7.06
0,3_27,15_42_31,14.65745,1,0,0,0,13.83819,2.04,0.98,7.01
0,3_27,15_42_31,14.66959,1,0,0,0,13.85034,2.05,0.99,6.99
0,3_27,15_42_31,14.68129,1,0,0,0,13.86203,2.07,0.99,6.99
0,3_27,15_42_31,14.69332,1,0,0,0,13.87406,2.01,0.93,7.1
0,3_27,15_42_31,14.70516,1,0,0,0,13.8859,2,0.93,7.1
0,3_27,15_42_31,14.71727,1,0,0,0,13.89802,2.01,0.93,7.1
0,3_27,15_42_31,14.72903,1,0,0,0,13.90978,2,0.95,7.08
0,3_27,15_42_31,14.74377,1,0,0,0,13.92451,2.05,0.94,7.06
0,3_27,15_42_31,14.75578,1,0,0,0,13.93653,2.06,0.93,7.08
0,3_27,15_42_31,14.76766,1,0,0,0,13.9484,2.03,0.93,7.09
0,3_27,15_42_31,14.77954,1,0,0,0,13.96029,2.01,0.9,7.21
0,3_27,15_42_31,14.79161,1,0,0,0,13.97235,2.06,0.91,7.13
0,3_27,15_42_31,14.80336,1,0,0,0,13.98411,2.03,0.95,7.05
0,3_27,15_42_31,14.8154,1,0,0,0,13.99615,2.01,0.95,7.07
0,3_27,15_42_31,14.82738,1,0,0,0,14.00812,2.01,0.91,7.17
0,3_27,15_42_31,14.8393,1,0,0,0,14.02005,2.03,0.95,7.05
0,3_27,15_42_31,14.85391,1,0,0,0,14.03466,2,1,6.99
0,3_27,15_42_31,14.86633,1,0,0,0,14.04708,2,1,7
0,3_27,15_42_31,14.87817,1,0,0,0,14.05892,2,0.92,7.13
0,3_27,15_42_32,14.89082,1,0,0,0,14.07157,2,0.93,7.1
0,3_27,15_42_32,14.90268,1,0,0,0,14.08343,1.99,0.97,7.05
0,3_27,15_42_32,14.91458,1,0,0,0,14.09532,1.99,0.98,7.03
0,3_27,15_42_32,14.92649,1,0,0,0,14.10723,1.99,1,7
0,3_27,15_42_32,14.93838,1,0,0,0,14.11913,2,1.01,6.99
0,3_27,15_42_32,14.95028,1,0,0,0,14.13103,2.02,1.04,6.95
0,3_27,15_42_32,14.96492,1,0,0,0,14.14566,2.01,1.03,6.95
0,3_27,15_42_32,14.97768,1,0,0,0,14.15842,2.02,1.03,6.95
0,3_27,15_42_32,14.99018,1,0,0,0,14.17092,2.03,1.04,6.94
0,3_27,15_42_32,15.00209,1,0,0,0,14.18284,2.01,1.03,6.95
0,3_27,15_42_32,15.01398,1,0,0,0,14.19473,1.98,1.04,6.95
0,3_27,15_42_32,15.02649,1,0,0,0,14.20724,1.99,1.04,6.95
0,3_27,15_42_32,15.03893,1,0,0,0,14.21968,1.98,1.05,6.95
0,3_27,15_42_32,15.05143,1,0,0,0,14.23217,2,1.06,6.93
0,3_27,15_42_32,15.06356,1,0,0,0,14.2443,2.01,1.04,6.95
0,3_27,15_42_32,15.07798,1,0,0,0,14.25873,2,1.05,6.94
0,3_27,15_42_32,15.09041,1,0,0,0,14.27116,2.03,1.07,6.91
0,3_27,15_42_32,15.10234,1,0,0,0,14.28309,2.03,1.07,6.92
0,3_27,15_42_32,15.11459,1,0,0,0,14.29534,2.06,1.05,6.92
0,3_27,15_42_32,15.12653,1,0,0,0,14.30727,2.07,1.05,6.93
0,3_27,15_42_32,15.13855,1,0,0,0,14.3193,2.1,1.06,6.91
0,3_27,15_42_32,15.15048,1,0,0,0,14.33122,2.12,1.07,6.91
0,3_27,15_42_32,15.1624,1,0,0,0,14.34315,2.03,1.02,6.96
0,3_27,15_42_32,15.17468,1,0,0,0,14.35542,2.07,0.99,6.99
0,3_27,15_42_32,15.18977,1,0,0,0,14.37052,2.01,0.98,7.01
0,3_27,15_42_32,15.20165,1,0,0,0,14.38239,2.07,0.98,7
0,3_27,15_42_32,15.21424,1,0,0,0,14.39498,2.05,0.99,6.99
0,3_27,15_42_32,15.22621,1,0,0,0,14.40695,2.06,1.01,6.97
0,3_27,15_42_32,15.23812,1,0,0,0,14.41886,2.15,0.99,6.99
0,3_27,15_42_32,15.24997,1,0,0,0,14.43072,2.41,1.11,7
0,3_27,15_42_32,15.26244,1,0,0,0,14.44319,2.28,1.15,6.89
0,3_27,15_42_32,15.27427,1,0,0,0,14.45502,2.34,1.18,6.9
0,3_27,15_42_32,15.28616,1,0,0,0,14.46691,2.24,1.15,6.87
0,3_27,15_42_32,15.30122,1,0,0,0,14.48197,2.24,1.16,6.87
0,3_27,15_42_32,15.3135,1,0,0,0,14.49424,2.29,1.17,6.88
0,3_27,15_42_32,15.32563,1,0,0,0,14.50638,2.28,1.14,6.9
0,3_27,15_42_32,15.33759,1,0,0,0,14.51834,2.28,1.11,6.92
0,3_27,15_42_32,15.35026,1,0,0,0,14.53101,2.24,1.13,6.89
0,3_27,15_42_32,15.36214,1,0,0,0,14.54288,2.29,1.11,6.92
0,3_27,15_42_32,15.37413,1,0,0,0,14.55488,2.28,1.14,6.89
0,3_27,15_42_32,15.38608,1,0,0,0,14.56683,2.25,1.16,6.87
0,3_27,15_42_32,15.39856,1,0,0,0,14.57931,2.25,1.17,6.87
0,3_27,15_42_32,15.41328,1,0,0,0,14.59402,2.26,1.18,6.86
0,3_27,15_42_32,15.42556,1,0,0,0,14.6063,2.26,1.18,6.87
0,3_27,15_42_32,15.43736,1,0,0,0,14.6181,2.22,1.14,6.88
0,3_27,15_42_32,15.44946,1,0,0,0,14.63021,2.23,1.17,6.86
0,3_27,15_42_32,15.46174,1,0,0,0,14.64248,2.25,1.15,6.88
0,3_27,15_42_32,15.47439,1,0,0,0,14.65514,2.23,1.15,6.87
0,3_27,15_42_32,15.48625,1,0,0,0,14.667,2.22,1.15,6.87
0,3_27,15_42_32,15.49812,1,0,0,0,14.67886,2.23,1.16,6.87
0,3_27,15_42_32,15.51013,1,0,0,0,14.69087,2.19,1.16,6.86
0,3_27,15_42_32,15.52555,1,0,0,0,14.7063,2.16,1.15,6.86
0,3_27,15_42_32,15.53778,1,0,0,0,14.71853,2.16,1.11,6.88
0,3_27,15_42_32,15.55092,1,0,0,0,14.73167,2.18,1.13,6.87
0,3_27,15_42_32,15.56335,1,0,0,0,14.74409,2.2,1.17,6.85
0,3_27,15_42_32,15.57525,1,0,0,0,14.75599,2.18,1.17,6.85
0,3_27,15_42_32,15.5874,1,0,0,0,14.76815,2.18,1.19,6.84
0,3_27,15_42_32,15.59962,1,0,0,0,14.78036,2.16,1.18,6.84
0,3_27,15_42_32,15.61164,1,0,0,0,14.79239,2.21,1.22,6.84
0,3_27,15_42_32,15.62631,1,0,0,0,14.80705,2.16,1.2,6.84
0,3_27,15_42_32,15.6385,1,0,0,0,14.81925,2.17,1.2,6.84
0,3_27,15_42_32,15.65036,1,0,0,0,14.83111,2.22,1.23,6.84
0,3_27,15_42_32,15.66246,1,0,0,0,14.84321,2.18,1.21,6.84
0,3_27,15_42_32,15.67412,1,0,0,0,14.85487,2.18,1.2,6.84
0,3_27,15_42_32,15.68627,1,0,0,0,14.86701,2.17,1.21,6.83
0,3_27,15_42_32,15.69843,1,0,0,0,14.87918,2.18,1.2,6.84
0,3_27,15_42_32,15.71033,1,0,0,0,14.89107,2.2,1.15,6.86
0,3_27,15_42_32,15.72287,1,0,0,0,14.90362,2.17,1.17,6.85
0,3_27,15_42_32,15.74234,1,0,0,0,14.92309,2.15,1.11,6.88
0,3_27,15_42_32,15.75992,1,0,0,0,14.94067,2.19,1.17,6.85
0,3_27,15_42_32,15.77256,1,0,0,0,14.95331,2.19,1.15,6.87
0,3_27,15_42_32,15.78564,1,0,0,0,14.96639,2.11,1.11,6.88
0,3_27,15_42_32,15.79849,1,0,0,0,14.97924,2.13,1.13,6.87
0,3_27,15_42_32,15.8112,1,0,0,0,14.99194,2.14,1.14,6.87
0,3_27,15_42_32,15.82306,1,0,0,0,15.0038,2.12,1.15,6.86
0,3_27,15_42_32,15.83553,1,0,0,0,15.01627,2.12,1.1,6.89
0,3_27,15_42_32,15.84784,1,0,0,0,15.02858,2.19,1.09,6.9
0,3_27,15_42_32,15.86283,1,0,0,0,15.04358,2.14,1.11,6.88
0,3_27,15_42_32,15.87492,1,0,0,0,15.05566,2.18,1.17,6.85
0,3_27,15_42_33,15.88673,1,0,0,0,15.06747,2.15,1.17,6.85
0,3_27,15_42_33,15.8995,1,0,0,0,15.08025,2.17,1.19,6.84
0,3_27,15_42_33,15.91167,1,0,0,0,15.09241,2.18,1.17,6.85
0,3_27,15_42_33,15.9244,1,0,0,0,15.10514,2.15,1.21,6.83
0,3_27,15_42_33,15.93727,1,0,0,0,15.11802,2.08,1.14,6.86
0,3_27,15_42_33,15.94978,1,0,0,0,15.13052,2.13,1.19,6.84
0,3_27,15_42_33,15.96517,1,0,0,0,15.14591,2.14,1.21,6.83
0,3_27,15_42_33,15.97779,1,0,0,0,15.15853,2.1,1.18,6.84
0,3_27,15_42_33,15.99063,1,0,0,0,15.17138,2.12,1.17,6.85
0,3_27,15_42_33,16.00376,1,0,0,0,15.1845,2.14,1.14,6.86
0,3_27,15_42_33,16.01653,1,0,0,0,15.19727,2.11,1.18,6.84
0,3_27,15_42_33,16.02943,1,0,0,0,15.21017,2.14,1.22,6.83
0,3_27,15_42_33,16.0431,1,0,0,0,15.22385,2.13,1.2,6.84
0,3_27,15_42_33,16.05556,1,0,0,0,15.23631,2.11,1.21,6.83
0,3_27,15_42_33,16.07105,1,0,0,0,15.2518,2.11,1.16,6.85
0,3_27,15_42_33,16.08396,1,0,0,0,15.26471,2.1,1.14,6.86
0,3_27,15_42_33,16.09713,1,0,0,0,15.27787,2.14,1.21,6.83
0,3_27,15_42_33,16.10956,1,0,0,0,15.2903,2.17,1.27,6.82
0,3_27,15_42_33,16.12333,1,0,0,0,15.30407,2.18,1.27,6.82
0,3_27,15_42_33,16.1349,1,0,0,0,15.31565,2.19,1.25,6.82
0,3_27,15_42_33,16.14644,1,0,0,0,15.32719,2.15,1.25,6.82
0,3_27,15_42_33,16.16008,1,0,0,0,15.34083,2.17,1.26,6.82
0,3_27,15_42_33,16.17242,1,0,0,0,15.35317,2.18,1.26,6.82
0,3_27,15_42_33,16.18843,1,0,0,0,15.36917,2.18,1.29,6.81
0,3_27,15_42_33,16.2021,1,0,0,0,15.38284,2.17,1.26,6.82
0,3_27,15_42_33,16.21478,1,0,0,0,15.39553,2.16,1.28,6.81
0,3_27,15_42_33,16.22736,1,0,0,0,15.40811,2.01,1.25,6.83
0,3_27,15_42_33,16.24028,1,0,0,0,15.42103,2.04,1.29,6.81
0,3_27,15_42_33,16.25319,1,0,0,0,15.43393,2.05,1.28,6.81
0,3_27,15_42_33,16.26614,1,0,0,0,15.44689,2.05,1.29,6.81
0,3_27,15_42_33,16.27895,1,0,0,0,15.4597,2.07,1.28,6.81
0,3_27,15_42_33,16.2948,1,0,0,0,15.47554,2.09,1.28,6.81
0,3_27,15_42_33,16.3078,1,0,0,0,15.48854,2.12,1.31,6.81
0,3_27,15_42_33,16.32049,1,0,0,0,15.50124,2.11,1.29,6.81
0,3_27,15_42_33,16.33406,1,0,0,0,15.51481,2.11,1.29,6.81
0,3_27,15_42_33,16.34724,1,0,0,0,15.52798,2.08,1.26,6.82
0,3_27,15_42_33,16.36023,1,0,0,0,15.54098,2.07,1.25,6.82
0,3_27,15_42_33,16.37318,1,0,0,0,15.55393,2.09,1.26,6.81
0,3_27,15_42_33,16.38631,1,0,0,0,15.56706,2.08,1.27,6.81
0,3_27,15_42_33,16.40158,1,0,0,0,15.58232,2.06,1.2,6.84
0,3_27,15_42_33,16.41418,1,0,0,0,15.59492,2.05,1.2,6.84
0,3_27,15_42_33,16.4274,1,0,0,0,15.60815,2.03,1.15,6.86
0,3_27,15_42_33,16.43991,1,0,0,0,15.62065,2.05,1.15,6.86
0,3_27,15_42_33,16.453,1,0,0,0,15.63374,2.09,1.22,6.83
0,3_27,15_42_33,16.46687,1,0,0,0,15.64761,2.09,1.25,6.82
0,3_27,15_42_33,16.48011,1,0,0,0,15.66086,1.99,1.2,6.85
0,3_27,15_42_33,16.49257,1,0,0,0,15.67332,1.76,1.44,6.95
0,3_27,15_42_33,16.50826,1,0,0,0,15.689,1.82,1.54,6.93
0,3_27,15_42_33,16.63844,1,0,0,0,15.81919,1.95,1.36,6.83
0,3_27,15_42_33,16.65145,1,0,0,0,15.83219,1.78,1.31,6.93
0,3_27,15_42_33,16.66451,1,0,0,0,15.84525,1.82,1.31,6.9
0,3_27,15_42_33,16.67724,1,0,0,0,15.85799,1.8,1.23,6.94
0,3_27,15_42_33,16.6891,1,0,0,0,15.86984,1.91,1.2,6.88
0,3_27,15_42_33,16.70123,1,0,0,0,15.88197,1.85,1.26,6.89
0,3_27,15_42_33,16.71439,1,0,0,0,15.89514,1.9,1.25,6.86
0,3_27,15_42_33,16.72959,1,0,0,0,15.91033,1.8,1.28,6.92
