SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_16,10_27_47,4.809047,1,0,0,0,0.7082028,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.03, 1.00,33.21, 3.95, -44.04,-31.28, 3.24, -41.79,-0.03, 0.05, 1.00,-0.02, 0.05, 1.00,5.362442,5.169693,1,1,-0.517919,0.5901656,8.777755,Front Wall
0,6_16,10_27_47,4.821662,1,0,0,0,0.720818,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.21, 3.95, -44.05,-31.28, 3.23, -41.75,-0.03, 0.04, 1.00,-0.02, 0.05, 1.00,5.403809,5.171188,1,1,-0.5233865,0.5760155,8.777755,Front Wall
0,6_16,10_27_48,4.835124,1,0,0,0,0.7342796,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.22, 3.95, -44.06,-31.27, 3.23, -41.71,-0.03, 0.04, 1.00,-0.02, 0.05, 1.00,5.416061,5.18692,1,1,-0.5118394,0.539011,8.777755,Front Wall
0,6_16,10_27_48,4.848104,1,0,0,0,0.7472596,0.56, 0.95,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.22, 3.96, -44.12,-31.27, 3.19, -41.60,-0.03, 0.03, 1.00,-0.02, 0.05, 1.00,5.443634,5.191147,1,1,-0.5025554,0.5201464,8.777755,Front Wall
0,6_16,10_27_48,4.860394,1,0,0,0,0.7595501,0.56, 0.95,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.22, 3.96, -44.13,-31.27, 3.18, -41.59,-0.03, 0.03, 1.00,-0.02, 0.05, 1.00,5.444061,5.192322,1,1,-0.489942,0.5556629,8.777755,Front Wall
0,6_16,10_27_48,4.871557,1,0,0,0,0.7707129,0.56, 0.94,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.23, 3.80, -43.73,-31.26, 3.14, -41.49,-0.02, 0.03, 1.00,-0.02, 0.05, 1.00,5.36377,5.221985,1,1,-0.5634291,0.5833666,8.777755,Front Wall
0,6_16,10_27_48,4.884724,1,0,0,0,0.7838798,0.56, 0.94,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.23, 3.78, -43.70,-31.26, 3.13, -41.44,-0.05, 0.01, 1.00,-0.02, 0.05, 1.00,5.677155,5.250748,1,1,-0.4662117,0.534602,8.777755,Front Wall
0,6_16,10_27_48,4.898036,1,0,0,0,0.7971921,0.56, 0.94,-0.02, 2.14, 1.10,0.03, 0.04, 1.00,33.22, 3.78, -43.75,-31.26, 3.13, -41.42,-0.02, 0.02, 1.00,-0.02, 0.04, 1.00,5.502808,5.267136,1,1,-0.5951632,0.6262133,8.777755,Front Wall
0,6_16,10_27_48,4.909811,1,0,0,0,0.8089676,0.56, 0.94,-0.02, 2.15, 1.10,0.03, 0.04, 1.00,33.22, 3.78, -43.74,-31.26, 3.12, -41.41,-0.03, 0.02, 1.00,-0.02, 0.04, 1.00,5.557083,5.267639,1,1,-0.6094395,0.650656,8.777755,Front Wall
0,6_16,10_27_48,4.920772,1,0,0,0,0.8199282,0.56, 0.94,-0.03, 2.15, 1.10,0.02, 0.04, 1.00,33.22, 3.78, -43.75,-31.26, 3.12, -41.41,-0.03, 0.02, 1.00,-0.01, 0.04, 1.00,5.56517,5.280334,1,1,-0.6319211,0.6825938,8.777755,Front Wall
0,6_16,10_27_48,4.931932,1,0,0,0,0.8310885,0.56, 0.93,-0.03, 2.15, 1.09,0.02, 0.04, 1.00,33.22, 3.79, -43.76,-31.26, 3.11, -41.40,-0.03, 0.01, 1.00,-0.01, 0.04, 1.00,5.556976,5.290543,1,1,-0.6274168,0.6366906,8.777755,Front Wall
0,6_16,10_27_48,4.942502,1,0,0,0,0.8416581,0.56, 0.93,-0.03, 2.15, 1.09,0.02, 0.04, 1.00,33.22, 3.79, -43.76,-31.26, 3.03, -41.25,-0.03, 0.01, 1.00,0.00, 0.02, 1.00,5.55986,5.348175,1,1,-0.6418269,0.5144894,8.777755,Front Wall
0,6_16,10_27_48,4.953871,1,0,0,0,0.8530273,0.56, 0.93,-0.03, 2.14, 1.09,0.02, 0.04, 1.00,33.21, 3.86, -44.03,-31.26, 3.05, -41.35,-0.03, 0.01, 1.00,-0.01, 0.04, 1.00,5.567825,5.348526,1,1,-0.6221671,0.5959998,8.777755,Front Wall
0,6_16,10_27_48,4.964898,1,0,0,0,0.8640537,0.56, 0.93,-0.03, 2.14, 1.09,0.02, 0.04, 1.00,33.19, 3.84, -44.04,-31.27, 3.01, -41.29,-0.04, 0.00, 1.00,0.01, 0.03, 1.00,5.536621,5.41748,1,1,-0.8128734,0.6240599,8.777755,Front Wall
0,6_16,10_27_48,4.975259,1,0,0,0,0.8744149,0.56, 0.93,-0.03, 2.14, 1.09,0.02, 0.03, 1.00,33.18, 3.83, -44.02,-31.27, 3.01, -41.32,-0.03, 0.00, 1.00,0.00, 0.03, 1.00,5.645691,5.341095,1,1,-0.7637588,0.6571145,8.777755,Front Wall
0,6_16,10_27_48,4.986993,1,0,0,0,0.8861489,0.56, 0.92,-0.03, 2.14, 1.09,0.02, 0.03, 1.00,33.18, 3.81, -43.97,-31.27, 3.02, -41.34,-0.03, 0.00, 1.00,0.00, 0.02, 1.00,5.513092,5.370132,1,1,-0.7735326,0.6318202,8.777755,Front Wall
0,6_16,10_27_48,4.999383,1,0,0,0,0.8985391,0.56, 0.92,-0.03, 2.14, 1.09,0.02, 0.03, 1.00,33.17, 3.80, -44.01,-31.28, 3.05, -41.45,-0.04, 0.01, 1.00,0.00, 0.02, 1.00,5.555313,5.421234,1,1,-0.7552201,0.6475685,8.777755,Front Wall
0,6_16,10_27_48,5.011342,1,0,0,0,0.9104977,0.56, 0.92,-0.04, 2.14, 1.09,0.02, 0.03, 1.00,33.17, 3.79, -44.00,-31.29, 3.06, -41.55,-0.03, 0.01, 1.00,0.00, 0.02, 1.00,5.428192,5.356201,1,1,-0.7237865,0.6170681,8.777755,Front Wall
0,6_16,10_27_48,5.022924,1,0,0,0,0.92208,0.56, 0.92,-0.04, 2.14, 1.09,0.02, 0.03, 1.00,33.16, 3.76, -44.00,-31.29, 2.99, -41.40,-0.03, 0.00, 1.00,0.00, 0.02, 1.00,5.478333,5.392563,1,1,-0.6176968,0.5665923,8.777755,Front Wall
0,6_16,10_27_48,5.044356,1,0,0,0,0.9435124,0.56, 0.91,-0.04, 2.14, 1.09,0.02, 0.03, 1.00,33.15, 3.69, -43.87,-31.30, 2.96, -41.39,-0.02, 0.00, 1.00,-0.01, 0.01, 1.00,5.435776,5.327881,1,1,-0.6744378,0.5811017,8.777755,Front Wall
